tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,baseline_score,accuracy_drop,activation
"(5, 2, 2, 0)",0.97,conv2.weight,0.34223852,-0.34223851561546326,0,0.98,0.010000000000000009,relu
"(5, 2, 2, 1)",0.98,conv2.weight,-0.056184232,0.056184232234954834,0,0.98,0.0,relu
"(5, 2, 2, 2)",0.97,conv2.weight,0.06374446,-0.06374446302652359,0,0.98,0.010000000000000009,relu
"(5, 3, 0, 0)",0.96,conv2.weight,-0.18169016,0.18169015645980835,0,0.98,0.020000000000000018,relu
"(5, 3, 0, 1)",0.96,conv2.weight,-0.2028032,0.20280319452285767,0,0.98,0.020000000000000018,relu
"(5, 3, 0, 2)",0.97,conv2.weight,-0.27234077,0.2723407745361328,0,0.98,0.010000000000000009,relu
"(5, 3, 1, 0)",0.98,conv2.weight,0.068432644,-0.06843264400959015,0,0.98,0.0,relu
"(5, 3, 1, 1)",0.96,conv2.weight,-0.2749678,0.2749677896499634,0,0.98,0.020000000000000018,relu
"(5, 3, 1, 2)",0.97,conv2.weight,-0.20993643,0.20993642508983612,0,0.98,0.010000000000000009,relu
"(5, 3, 2, 0)",0.93,conv2.weight,0.28317147,-0.28317147493362427,0,0.98,0.04999999999999993,relu
"(5, 3, 2, 1)",0.93,conv2.weight,0.24864452,-0.24864451587200165,0,0.98,0.04999999999999993,relu
"(5, 3, 2, 2)",0.92,conv2.weight,0.2533276,-0.2533276081085205,0,0.98,0.05999999999999994,relu
"(6, 0, 0, 0)",0.98,conv2.weight,-0.018770328,0.018770327791571617,0,0.98,0.0,relu
"(6, 0, 0, 1)",0.98,conv2.weight,-0.027046675,0.027046674862504005,0,0.98,0.0,relu
"(6, 0, 0, 2)",0.98,conv2.weight,-0.052290827,0.05229082703590393,0,0.98,0.0,relu
"(6, 0, 1, 0)",0.97,conv2.weight,-0.056755036,0.05675503611564636,0,0.98,0.010000000000000009,relu
"(6, 0, 1, 1)",0.98,conv2.weight,0.12997882,-0.12997882068157196,0,0.98,0.0,relu
"(6, 0, 1, 2)",0.97,conv2.weight,-0.2196852,0.21968519687652588,0,0.98,0.010000000000000009,relu
"(6, 0, 2, 0)",0.98,conv2.weight,-0.048894096,0.04889409616589546,0,0.98,0.0,relu
"(6, 0, 2, 1)",0.97,conv2.weight,0.174711,-0.17471100389957428,0,0.98,0.010000000000000009,relu
"(6, 0, 2, 2)",0.97,conv2.weight,-0.18915063,0.1891506314277649,0,0.98,0.010000000000000009,relu
"(6, 1, 0, 0)",0.98,conv2.weight,-0.15124868,0.15124867856502533,0,0.98,0.0,relu
"(6, 1, 0, 1)",0.98,conv2.weight,0.40084454,-0.400844544172287,0,0.98,0.0,relu
"(6, 1, 0, 2)",0.98,conv2.weight,-0.018477483,0.018477482721209526,0,0.98,0.0,relu
"(6, 1, 1, 0)",0.98,conv2.weight,-0.42368835,0.4236883521080017,0,0.98,0.0,relu
"(6, 1, 1, 1)",0.98,conv2.weight,0.3069682,-0.30696821212768555,0,0.98,0.0,relu
"(6, 1, 1, 2)",0.98,conv2.weight,-0.0813311,0.08133109658956528,0,0.98,0.0,relu
"(6, 1, 2, 0)",0.97,conv2.weight,0.40679276,-0.4067927598953247,0,0.98,0.010000000000000009,relu
"(6, 1, 2, 1)",0.98,conv2.weight,0.2680279,-0.2680279016494751,0,0.98,0.0,relu
"(6, 1, 2, 2)",0.98,conv2.weight,-0.3285527,0.3285526931285858,0,0.98,0.0,relu
"(6, 2, 0, 0)",0.97,conv2.weight,-0.26993874,0.26993873715400696,0,0.98,0.010000000000000009,relu
"(6, 2, 0, 1)",0.96,conv2.weight,0.42675567,-0.4267556667327881,0,0.98,0.020000000000000018,relu
"(6, 2, 0, 2)",0.98,conv2.weight,0.0365283,-0.03652830049395561,0,0.98,0.0,relu
"(6, 2, 1, 0)",0.98,conv2.weight,-0.099343844,0.09934384375810623,0,0.98,0.0,relu
"(6, 2, 1, 1)",0.98,conv2.weight,0.1153018,-0.11530180275440216,0,0.98,0.0,relu
"(6, 2, 1, 2)",0.98,conv2.weight,-0.31355092,0.3135509192943573,0,0.98,0.0,relu
"(6, 2, 2, 0)",0.97,conv2.weight,0.31110469,-0.3111046850681305,0,0.98,0.010000000000000009,relu
"(6, 2, 2, 1)",0.98,conv2.weight,0.123216555,-0.12321655452251434,0,0.98,0.0,relu
"(6, 2, 2, 2)",0.97,conv2.weight,-0.3737078,0.3737078011035919,0,0.98,0.010000000000000009,relu
"(6, 3, 0, 0)",0.98,conv2.weight,0.06757317,-0.0675731673836708,0,0.98,0.0,relu
"(6, 3, 0, 1)",0.97,conv2.weight,0.13778439,-0.13778439164161682,0,0.98,0.010000000000000009,relu
"(6, 3, 0, 2)",0.95,conv2.weight,-0.3518416,0.35184159874916077,0,0.98,0.030000000000000027,relu
"(6, 3, 1, 0)",0.98,conv2.weight,0.024238277,-0.024238277226686478,0,0.98,0.0,relu
"(6, 3, 1, 1)",0.97,conv2.weight,0.13385387,-0.13385386765003204,0,0.98,0.010000000000000009,relu
"(6, 3, 1, 2)",0.97,conv2.weight,-0.16321243,0.16321243345737457,0,0.98,0.010000000000000009,relu
"(6, 3, 2, 0)",0.93,conv2.weight,0.23463811,-0.23463810980319977,0,0.98,0.04999999999999993,relu
"(6, 3, 2, 1)",0.96,conv2.weight,-0.20522684,0.2052268385887146,0,0.98,0.020000000000000018,relu
"(6, 3, 2, 2)",0.97,conv2.weight,-0.10210564,0.10210563987493515,0,0.98,0.010000000000000009,relu
"(7, 0, 0, 0)",0.97,conv2.weight,0.28975686,-0.2897568643093109,0,0.98,0.010000000000000009,relu
"(7, 0, 0, 1)",0.96,conv2.weight,0.16880874,-0.1688087433576584,0,0.98,0.020000000000000018,relu
"(7, 0, 0, 2)",0.98,conv2.weight,-0.031502254,0.03150225430727005,0,0.98,0.0,relu
"(7, 0, 1, 0)",0.98,conv2.weight,0.07649599,-0.07649599015712738,0,0.98,0.0,relu
"(7, 0, 1, 1)",0.98,conv2.weight,-0.011779758,0.011779758147895336,0,0.98,0.0,relu
"(7, 0, 1, 2)",0.98,conv2.weight,-0.25174657,0.2517465651035309,0,0.98,0.0,relu
"(7, 0, 2, 0)",0.98,conv2.weight,-0.109221056,0.10922105610370636,0,0.98,0.0,relu
"(7, 0, 2, 1)",0.97,conv2.weight,-0.35075125,0.35075125098228455,0,0.98,0.010000000000000009,relu
"(7, 0, 2, 2)",0.97,conv2.weight,-0.2383182,0.23831820487976074,0,0.98,0.010000000000000009,relu
"(7, 1, 0, 0)",0.98,conv2.weight,0.23224197,-0.23224197328090668,0,0.98,0.0,relu
"(7, 1, 0, 1)",0.97,conv2.weight,0.39782697,-0.3978269696235657,0,0.98,0.010000000000000009,relu
"(7, 1, 0, 2)",0.98,conv2.weight,0.12433239,-0.12433239072561264,0,0.98,0.0,relu
"(7, 1, 1, 0)",0.98,conv2.weight,0.07077225,-0.07077225297689438,0,0.98,0.0,relu
"(7, 1, 1, 1)",0.98,conv2.weight,0.23289144,-0.23289144039154053,0,0.98,0.0,relu
"(7, 1, 1, 2)",0.98,conv2.weight,-0.22230451,0.22230450809001923,0,0.98,0.0,relu
"(7, 1, 2, 0)",0.98,conv2.weight,-0.05941121,0.05941120907664299,0,0.98,0.0,relu
"(7, 1, 2, 1)",0.98,conv2.weight,-0.12917666,0.12917666137218475,0,0.98,0.0,relu
"(7, 1, 2, 2)",0.98,conv2.weight,-0.34768385,0.347683846950531,0,0.98,0.0,relu
"(7, 2, 0, 0)",0.97,conv2.weight,0.31261212,-0.3126121163368225,0,0.98,0.010000000000000009,relu
"(7, 2, 0, 1)",0.97,conv2.weight,0.14706337,-0.14706337451934814,0,0.98,0.010000000000000009,relu
"(7, 2, 0, 2)",0.98,conv2.weight,-0.124726005,0.12472600489854813,0,0.98,0.0,relu
"(7, 2, 1, 0)",0.97,conv2.weight,0.17705241,-0.17705240845680237,0,0.98,0.010000000000000009,relu
"(7, 2, 1, 1)",0.98,conv2.weight,0.020925347,-0.02092534676194191,0,0.98,0.0,relu
"(7, 2, 1, 2)",0.98,conv2.weight,-0.08342581,0.08342581242322922,0,0.98,0.0,relu
"(7, 2, 2, 0)",0.98,conv2.weight,0.077874154,-0.07787415385246277,0,0.98,0.0,relu
"(7, 2, 2, 1)",0.98,conv2.weight,0.1367738,-0.13677379488945007,0,0.98,0.0,relu
"(7, 2, 2, 2)",0.98,conv2.weight,-0.038834263,0.038834262639284134,0,0.98,0.0,relu
"(7, 3, 0, 0)",0.98,conv2.weight,0.30635357,-0.3063535690307617,0,0.98,0.0,relu
"(7, 3, 0, 1)",0.96,conv2.weight,-0.2590157,0.2590157091617584,0,0.98,0.020000000000000018,relu
"(7, 3, 0, 2)",0.95,conv2.weight,-0.39555582,0.3955558240413666,0,0.98,0.030000000000000027,relu
"(7, 3, 1, 0)",0.99,conv2.weight,0.21672307,-0.21672306954860687,0,0.98,-0.010000000000000009,relu
"(7, 3, 1, 1)",0.97,conv2.weight,-0.37916258,0.37916257977485657,0,0.98,0.010000000000000009,relu
"(7, 3, 1, 2)",0.98,conv2.weight,-0.10112481,0.10112480819225311,0,0.98,0.0,relu
"(7, 3, 2, 0)",0.95,conv2.weight,-0.24179795,0.24179795384407043,0,0.98,0.030000000000000027,relu
"(7, 3, 2, 1)",0.96,conv2.weight,-0.27838838,0.2783883810043335,0,0.98,0.020000000000000018,relu
"(7, 3, 2, 2)",0.98,conv2.weight,-0.0075510424,0.0075510423630476,0,0.98,0.0,relu
"(0,)",0.98,conv2.bias,-0.005016843,0.005016842857003212,0,0.98,0.0,relu
"(1,)",0.96,conv2.bias,-0.206073,0.20607300102710724,0,0.98,0.020000000000000018,relu
"(2,)",0.97,conv2.bias,-0.16842854,0.16842854022979736,0,0.98,0.010000000000000009,relu
"(3,)",0.98,conv2.bias,-0.1081285,0.10812850296497345,0,0.98,0.0,relu
"(4,)",0.97,conv2.bias,-0.3205503,0.3205502927303314,0,0.98,0.010000000000000009,relu
"(5,)",0.98,conv2.bias,-0.014392939,0.014392939396202564,0,0.98,0.0,relu
"(6,)",0.96,conv2.bias,-0.29235536,0.29235535860061646,0,0.98,0.020000000000000018,relu
"(7,)",0.98,conv2.bias,-0.04759993,0.04759993031620979,0,0.98,0.0,relu
"(0, 0)",0.98,fc1.weight,-0.42044866,0.4204486608505249,0,0.98,0.0,relu
"(0, 1)",0.98,fc1.weight,-0.17561556,0.1756155639886856,0,0.98,0.0,relu
"(0, 2)",0.98,fc1.weight,-0.27374563,0.2737456262111664,0,0.98,0.0,relu
"(0, 3)",0.98,fc1.weight,-0.4826756,0.48267561197280884,0,0.98,0.0,relu
"(0, 4)",0.98,fc1.weight,-0.16260523,0.16260522603988647,0,0.98,0.0,relu
"(0, 5)",0.98,fc1.weight,0.12165727,-0.12165726721286774,0,0.98,0.0,relu
"(0, 6)",0.97,fc1.weight,0.19686294,-0.19686293601989746,0,0.98,0.010000000000000009,relu
"(0, 7)",0.98,fc1.weight,-0.029543621,0.029543621465563774,0,0.98,0.0,relu
"(0, 8)",0.98,fc1.weight,-0.068308905,0.06830890476703644,0,0.98,0.0,relu
"(0, 9)",0.98,fc1.weight,-0.10939445,0.10939445346593857,0,0.98,0.0,relu
"(0, 10)",0.98,fc1.weight,0.06950787,-0.06950786709785461,0,0.98,0.0,relu
"(0, 11)",0.98,fc1.weight,0.079894215,-0.07989421486854553,0,0.98,0.0,relu
"(0, 12)",0.98,fc1.weight,-0.010358049,0.010358048602938652,0,0.98,0.0,relu
"(0, 13)",0.98,fc1.weight,0.018559705,-0.018559705466032028,0,0.98,0.0,relu
"(0, 14)",0.98,fc1.weight,0.031566586,-0.03156658634543419,0,0.98,0.0,relu
"(0, 15)",0.98,fc1.weight,0.09466628,-0.09466627985239029,0,0.98,0.0,relu
"(0, 16)",0.98,fc1.weight,0.024769785,-0.02476978488266468,0,0.98,0.0,relu
"(0, 17)",0.98,fc1.weight,0.019325707,-0.019325707107782364,0,0.98,0.0,relu
"(0, 18)",0.98,fc1.weight,-0.044132106,0.04413210600614548,0,0.98,0.0,relu
"(0, 19)",0.98,fc1.weight,-0.3200215,0.32002151012420654,0,0.98,0.0,relu
"(0, 20)",0.98,fc1.weight,-0.2231789,0.223178893327713,0,0.98,0.0,relu
"(0, 21)",0.98,fc1.weight,-0.10277902,0.10277902334928513,0,0.98,0.0,relu
"(0, 22)",0.97,fc1.weight,0.23440002,-0.23440001904964447,0,0.98,0.010000000000000009,relu
"(0, 23)",0.98,fc1.weight,-0.11409269,0.11409269273281097,0,0.98,0.0,relu
"(0, 24)",0.98,fc1.weight,-0.011352989,0.01135298889130354,0,0.98,0.0,relu
"(0, 25)",0.98,fc1.weight,-0.22244474,0.22244474291801453,0,0.98,0.0,relu
"(0, 26)",0.96,fc1.weight,0.3847079,-0.38470789790153503,0,0.98,0.020000000000000018,relu
"(0, 27)",0.98,fc1.weight,-0.13789065,0.13789065182209015,0,0.98,0.0,relu
"(0, 28)",0.97,fc1.weight,0.11480932,-0.1148093193769455,0,0.98,0.010000000000000009,relu
"(0, 29)",0.98,fc1.weight,-0.114329405,0.11432940512895584,0,0.98,0.0,relu
"(0, 30)",0.96,fc1.weight,0.19630146,-0.19630146026611328,0,0.98,0.020000000000000018,relu
"(0, 31)",0.98,fc1.weight,-0.13618413,0.13618412613868713,0,0.98,0.0,relu
"(0, 32)",0.96,fc1.weight,0.3055677,-0.3055677115917206,0,0.98,0.020000000000000018,relu
"(0, 33)",0.96,fc1.weight,0.2511438,-0.25114381313323975,0,0.98,0.020000000000000018,relu
"(0, 34)",0.95,fc1.weight,-0.29064897,0.2906489670276642,0,0.98,0.030000000000000027,relu
"(0, 35)",0.98,fc1.weight,-0.05419592,0.05419591814279556,0,0.98,0.0,relu
"(0, 36)",0.98,fc1.weight,-0.17939898,0.17939898371696472,0,0.98,0.0,relu
"(0, 37)",0.98,fc1.weight,0.01026604,-0.010266040451824665,0,0.98,0.0,relu
"(0, 38)",0.98,fc1.weight,0.08478422,-0.08478421717882156,0,0.98,0.0,relu
"(0, 39)",0.98,fc1.weight,0.051391944,-0.05139194428920746,0,0.98,0.0,relu
"(0, 40)",0.98,fc1.weight,0.08905358,-0.08905357867479324,0,0.98,0.0,relu
"(0, 41)",0.97,fc1.weight,0.18673475,-0.18673475086688995,0,0.98,0.010000000000000009,relu
"(0, 42)",0.98,fc1.weight,0.16730532,-0.16730532050132751,0,0.98,0.0,relu
"(0, 43)",0.98,fc1.weight,-0.038830325,0.03883032500743866,0,0.98,0.0,relu
"(0, 44)",0.98,fc1.weight,-0.100726,0.10072600096464157,0,0.98,0.0,relu
"(0, 45)",0.98,fc1.weight,-0.21757415,0.21757414937019348,0,0.98,0.0,relu
"(0, 46)",0.98,fc1.weight,0.019448174,-0.01944817416369915,0,0.98,0.0,relu
"(0, 47)",0.98,fc1.weight,0.026724514,-0.02672451362013817,0,0.98,0.0,relu
"(0, 48)",0.98,fc1.weight,0.0128064705,-0.01280647050589323,0,0.98,0.0,relu
"(0, 49)",0.96,fc1.weight,-0.3543758,0.35437580943107605,0,0.98,0.020000000000000018,relu
"(0, 50)",0.97,fc1.weight,-0.24983247,0.24983246624469757,0,0.98,0.010000000000000009,relu
"(0, 51)",0.97,fc1.weight,-0.54451287,0.5445128679275513,0,0.98,0.010000000000000009,relu
"(0, 52)",0.97,fc1.weight,0.12826893,-0.12826892733573914,0,0.98,0.010000000000000009,relu
"(0, 53)",0.98,fc1.weight,0.18358423,-0.18358422815799713,0,0.98,0.0,relu
"(0, 54)",0.98,fc1.weight,-0.08436363,0.08436363190412521,0,0.98,0.0,relu
"(0, 55)",0.98,fc1.weight,-0.19917662,0.199176624417305,0,0.98,0.0,relu
"(0, 56)",0.98,fc1.weight,-0.16265465,0.16265465319156647,0,0.98,0.0,relu
"(0, 57)",0.98,fc1.weight,-0.15222888,0.15222887694835663,0,0.98,0.0,relu
"(0, 58)",0.97,fc1.weight,0.28351033,-0.28351032733917236,0,0.98,0.010000000000000009,relu
"(0, 59)",0.98,fc1.weight,-0.08316865,0.0831686481833458,0,0.98,0.0,relu
"(0, 60)",0.98,fc1.weight,-0.042976383,0.04297638311982155,0,0.98,0.0,relu
"(0, 61)",0.97,fc1.weight,0.12412793,-0.12412793189287186,0,0.98,0.010000000000000009,relu
"(0, 62)",0.97,fc1.weight,0.09805731,-0.09805730730295181,0,0.98,0.010000000000000009,relu
"(0, 63)",0.98,fc1.weight,-0.20283505,0.2028350532054901,0,0.98,0.0,relu
"(0, 64)",0.98,fc1.weight,-0.35165507,0.3516550660133362,0,0.98,0.0,relu
"(0, 65)",0.98,fc1.weight,-0.320534,0.32053399085998535,0,0.98,0.0,relu
"(0, 66)",0.98,fc1.weight,0.0541777,-0.054177701473236084,0,0.98,0.0,relu
"(0, 67)",0.98,fc1.weight,0.33123687,-0.331236869096756,0,0.98,0.0,relu
"(0, 68)",0.96,fc1.weight,-0.2773803,0.2773802876472473,0,0.98,0.020000000000000018,relu
"(0, 69)",0.98,fc1.weight,-0.113177426,0.11317742615938187,0,0.98,0.0,relu
"(0, 70)",0.98,fc1.weight,0.19530745,-0.19530744850635529,0,0.98,0.0,relu
"(0, 71)",0.98,fc1.weight,-0.06331728,0.06331727653741837,0,0.98,0.0,relu
"(1, 0)",0.98,fc1.weight,0.09099755,-0.09099754691123962,0,0.98,0.0,relu
"(1, 1)",0.98,fc1.weight,0.015982522,-0.015982521697878838,0,0.98,0.0,relu
"(1, 2)",0.98,fc1.weight,-0.37550023,0.37550023198127747,0,0.98,0.0,relu
"(1, 3)",0.98,fc1.weight,0.12690398,-0.1269039809703827,0,0.98,0.0,relu
"(1, 4)",0.98,fc1.weight,-0.13292198,0.1329219788312912,0,0.98,0.0,relu
"(1, 5)",0.98,fc1.weight,-0.16197981,0.1619798094034195,0,0.98,0.0,relu
"(1, 6)",0.98,fc1.weight,-0.119677916,0.11967791616916656,0,0.98,0.0,relu
"(1, 7)",0.98,fc1.weight,0.08368012,-0.08368012309074402,0,0.98,0.0,relu
"(1, 8)",0.98,fc1.weight,0.22850655,-0.22850655019283295,0,0.98,0.0,relu
"(1, 9)",0.98,fc1.weight,-0.09817028,0.09817028045654297,0,0.98,0.0,relu
"(1, 10)",0.98,fc1.weight,-0.14859714,0.1485971361398697,0,0.98,0.0,relu
"(1, 11)",0.98,fc1.weight,0.009677641,-0.009677641093730927,0,0.98,0.0,relu
"(1, 12)",0.98,fc1.weight,-0.13258888,0.13258887827396393,0,0.98,0.0,relu
"(1, 13)",0.98,fc1.weight,0.17040814,-0.17040814459323883,0,0.98,0.0,relu
"(1, 14)",0.98,fc1.weight,-0.034439053,0.034439053386449814,0,0.98,0.0,relu
"(1, 15)",0.98,fc1.weight,0.055047628,-0.05504762753844261,0,0.98,0.0,relu
"(1, 16)",0.98,fc1.weight,0.06808236,-0.06808236241340637,0,0.98,0.0,relu
"(1, 17)",0.98,fc1.weight,-0.13129808,0.13129808008670807,0,0.98,0.0,relu
"(1, 18)",0.98,fc1.weight,-0.14348969,0.14348968863487244,0,0.98,0.0,relu
"(1, 19)",0.98,fc1.weight,0.1245386,-0.1245386004447937,0,0.98,0.0,relu
"(1, 20)",0.98,fc1.weight,0.16518438,-0.1651843786239624,0,0.98,0.0,relu
"(1, 21)",0.98,fc1.weight,0.0894922,-0.08949220180511475,0,0.98,0.0,relu
"(1, 22)",0.98,fc1.weight,0.017959483,-0.017959482967853546,0,0.98,0.0,relu
"(1, 23)",0.98,fc1.weight,-0.17753038,0.17753037810325623,0,0.98,0.0,relu
"(1, 24)",0.98,fc1.weight,0.2691805,-0.2691805064678192,0,0.98,0.0,relu
"(1, 25)",0.98,fc1.weight,-0.02674033,0.02674032934010029,0,0.98,0.0,relu
"(1, 26)",0.98,fc1.weight,-0.5139153,0.5139153003692627,0,0.98,0.0,relu
"(1, 27)",0.98,fc1.weight,-0.010595396,0.010595396161079407,0,0.98,0.0,relu
"(1, 28)",0.97,fc1.weight,0.32336584,-0.32336583733558655,0,0.98,0.010000000000000009,relu
"(1, 29)",0.98,fc1.weight,0.10245217,-0.10245216637849808,0,0.98,0.0,relu
"(1, 30)",0.98,fc1.weight,-0.33061475,0.33061474561691284,0,0.98,0.0,relu
"(1, 31)",0.97,fc1.weight,0.22135493,-0.22135493159294128,0,0.98,0.010000000000000009,relu
"(1, 32)",0.98,fc1.weight,-0.26447025,0.26447024941444397,0,0.98,0.0,relu
"(1, 33)",0.98,fc1.weight,-0.23951675,0.2395167499780655,0,0.98,0.0,relu
"(1, 34)",0.99,fc1.weight,0.11467687,-0.11467687040567398,0,0.98,-0.010000000000000009,relu
"(1, 35)",0.98,fc1.weight,-0.16830152,0.168301522731781,0,0.98,0.0,relu
"(1, 36)",0.98,fc1.weight,-0.11109773,0.11109773069620132,0,0.98,0.0,relu
"(1, 37)",0.98,fc1.weight,0.09141867,-0.09141866862773895,0,0.98,0.0,relu
"(1, 38)",0.98,fc1.weight,0.0517707,-0.05177069827914238,0,0.98,0.0,relu
"(1, 39)",0.98,fc1.weight,-0.10652054,0.10652054101228714,0,0.98,0.0,relu
"(1, 40)",0.98,fc1.weight,0.2607827,-0.2607826888561249,0,0.98,0.0,relu
"(1, 41)",0.98,fc1.weight,-0.038168646,0.03816864639520645,0,0.98,0.0,relu
"(1, 42)",0.98,fc1.weight,-0.022074236,0.02207423560321331,0,0.98,0.0,relu
"(1, 43)",0.98,fc1.weight,0.14226286,-0.14226286113262177,0,0.98,0.0,relu
"(1, 44)",0.98,fc1.weight,-0.1831932,0.18319320678710938,0,0.98,0.0,relu
"(1, 45)",0.98,fc1.weight,0.095016815,-0.09501681476831436,0,0.98,0.0,relu
"(1, 46)",0.98,fc1.weight,-0.13116907,0.13116906583309174,0,0.98,0.0,relu
"(1, 47)",0.98,fc1.weight,-0.18977755,0.18977755308151245,0,0.98,0.0,relu
"(1, 48)",0.98,fc1.weight,-0.36566478,0.3656647801399231,0,0.98,0.0,relu
"(1, 49)",0.98,fc1.weight,-0.03263178,0.032631780952215195,0,0.98,0.0,relu
"(1, 50)",0.97,fc1.weight,-0.34020358,0.34020358324050903,0,0.98,0.010000000000000009,relu
"(1, 51)",0.98,fc1.weight,0.07631169,-0.07631169259548187,0,0.98,0.0,relu
"(1, 52)",0.98,fc1.weight,-0.030314408,0.030314408242702484,0,0.98,0.0,relu
"(1, 53)",0.98,fc1.weight,-0.030944653,0.03094465285539627,0,0.98,0.0,relu
"(1, 54)",0.98,fc1.weight,0.18505107,-0.1850510686635971,0,0.98,0.0,relu
"(1, 55)",0.98,fc1.weight,0.28537747,-0.28537747263908386,0,0.98,0.0,relu
"(1, 56)",0.98,fc1.weight,0.02812509,-0.028125090524554253,0,0.98,0.0,relu
"(1, 57)",0.98,fc1.weight,-0.046829272,0.04682927206158638,0,0.98,0.0,relu
"(1, 58)",0.98,fc1.weight,-0.14764959,0.1476495862007141,0,0.98,0.0,relu
"(1, 59)",0.98,fc1.weight,0.054482423,-0.05448242276906967,0,0.98,0.0,relu
"(1, 60)",0.98,fc1.weight,0.143497,-0.14349700510501862,0,0.98,0.0,relu
"(1, 61)",0.98,fc1.weight,0.052701548,-0.052701547741889954,0,0.98,0.0,relu
"(1, 62)",0.98,fc1.weight,-0.22535326,0.22535325586795807,0,0.98,0.0,relu
"(1, 63)",0.98,fc1.weight,0.1064963,-0.10649629682302475,0,0.98,0.0,relu
"(1, 64)",0.98,fc1.weight,0.34116817,-0.3411681652069092,0,0.98,0.0,relu
"(1, 65)",0.98,fc1.weight,0.17162387,-0.17162387073040009,0,0.98,0.0,relu
"(1, 66)",0.98,fc1.weight,-0.088487245,0.08848724514245987,0,0.98,0.0,relu
"(1, 67)",0.98,fc1.weight,-0.32567745,0.32567745447158813,0,0.98,0.0,relu
"(1, 68)",0.98,fc1.weight,0.061760273,-0.061760272830724716,0,0.98,0.0,relu
"(1, 69)",0.98,fc1.weight,0.08465099,-0.08465099334716797,0,0.98,0.0,relu
"(1, 70)",0.98,fc1.weight,0.12416122,-0.12416122108697891,0,0.98,0.0,relu
"(1, 71)",0.98,fc1.weight,0.112814516,-0.1128145158290863,0,0.98,0.0,relu
"(2, 0)",0.98,fc1.weight,0.123921685,-0.12392168492078781,0,0.98,0.0,relu
"(2, 1)",0.98,fc1.weight,0.21751623,-0.217516228556633,0,0.98,0.0,relu
"(2, 2)",0.98,fc1.weight,-0.063743524,0.06374352425336838,0,0.98,0.0,relu
"(2, 3)",0.98,fc1.weight,-0.107619256,0.1076192557811737,0,0.98,0.0,relu
"(2, 4)",0.97,fc1.weight,0.20424351,-0.2042435109615326,0,0.98,0.010000000000000009,relu
"(2, 5)",0.95,fc1.weight,-0.25745612,0.25745612382888794,0,0.98,0.030000000000000027,relu
"(2, 6)",0.98,fc1.weight,0.03744435,-0.0374443493783474,0,0.98,0.0,relu
"(2, 7)",0.98,fc1.weight,-0.014837241,0.014837240800261497,0,0.98,0.0,relu
"(2, 8)",0.97,fc1.weight,0.29876685,-0.2987668514251709,0,0.98,0.010000000000000009,relu
"(2, 9)",0.98,fc1.weight,0.101073466,-0.10107346624135971,0,0.98,0.0,relu
"(2, 10)",0.98,fc1.weight,0.18929748,-0.18929748237133026,0,0.98,0.0,relu
"(2, 11)",0.98,fc1.weight,-0.0035205488,0.0035205488093197346,0,0.98,0.0,relu
"(2, 12)",0.98,fc1.weight,-0.11422782,0.11422781646251678,0,0.98,0.0,relu
"(2, 13)",0.97,fc1.weight,-0.16642866,0.16642865538597107,0,0.98,0.010000000000000009,relu
"(2, 14)",0.97,fc1.weight,-0.10304766,0.10304766148328781,0,0.98,0.010000000000000009,relu
"(2, 15)",0.98,fc1.weight,0.16146587,-0.1614658683538437,0,0.98,0.0,relu
"(2, 16)",0.98,fc1.weight,0.007783113,-0.007783113047480583,0,0.98,0.0,relu
"(2, 17)",0.98,fc1.weight,0.19007996,-0.1900799572467804,0,0.98,0.0,relu
"(2, 18)",0.98,fc1.weight,0.0033450192,-0.003345019184052944,0,0.98,0.0,relu
"(2, 19)",0.98,fc1.weight,-0.07475614,0.07475613802671432,0,0.98,0.0,relu
"(2, 20)",0.97,fc1.weight,-0.22160175,0.22160175442695618,0,0.98,0.010000000000000009,relu
"(2, 21)",0.98,fc1.weight,0.08596687,-0.08596687018871307,0,0.98,0.0,relu
"(2, 22)",0.98,fc1.weight,0.07006682,-0.07006681710481644,0,0.98,0.0,relu
"(2, 23)",0.98,fc1.weight,0.15210514,-0.15210513770580292,0,0.98,0.0,relu
"(2, 24)",0.98,fc1.weight,0.06738126,-0.06738126277923584,0,0.98,0.0,relu
"(2, 25)",0.98,fc1.weight,0.10194619,-0.10194618999958038,0,0.98,0.0,relu
"(2, 26)",0.97,fc1.weight,-0.1814678,0.18146780133247375,0,0.98,0.010000000000000009,relu
"(2, 27)",0.98,fc1.weight,0.15871817,-0.15871816873550415,0,0.98,0.0,relu
"(2, 28)",0.98,fc1.weight,-0.030715892,0.03071589209139347,0,0.98,0.0,relu
"(2, 29)",0.98,fc1.weight,-0.24547996,0.24547995626926422,0,0.98,0.0,relu
"(2, 30)",0.97,fc1.weight,-0.24098438,0.24098438024520874,0,0.98,0.010000000000000009,relu
"(2, 31)",0.98,fc1.weight,-0.017527584,0.017527583986520767,0,0.98,0.0,relu
"(2, 32)",0.98,fc1.weight,0.21010764,-0.21010763943195343,0,0.98,0.0,relu
"(2, 33)",0.98,fc1.weight,0.061645143,-0.06164514273405075,0,0.98,0.0,relu
"(2, 34)",0.97,fc1.weight,-0.20637678,0.20637677609920502,0,0.98,0.010000000000000009,relu
"(2, 35)",0.97,fc1.weight,-0.3172309,0.3172309100627899,0,0.98,0.010000000000000009,relu
