,tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,time_per_seu_(s)
4,"(284,)",0.7608,encoder.layers.encoder_layer_7.mlp.3.bias,-0.00026316516,0.0002631651586852968,0,-9.854894657899967
5,"(335,)",0.7608,encoder.layers.encoder_layer_7.mlp.3.bias,0.0049221595,-0.004922159481793642,0,-9.854894657899967
6,"(507,)",0.7608,encoder.layers.encoder_layer_7.mlp.3.bias,0.002985096,-0.0029850960709154606,0,-9.854894657899967
7,"(539,)",0.761,encoder.layers.encoder_layer_7.mlp.3.bias,0.0016338872,-0.0016338871791958809,0,-9.854894657899967
8,"(599,)",0.7608,encoder.layers.encoder_layer_7.mlp.3.bias,0.00088039564,-0.0008803956443443894,0,-9.854894657899967
9,"(605,)",0.7608,encoder.layers.encoder_layer_7.mlp.3.bias,0.00053097185,-0.0005309718544594944,0,-9.854894657899967
0,"(68,)",0.7602,encoder.layers.encoder_layer_8.ln_1.weight,0.31311396,-0.3131139576435089,0,-9.885237072285625
1,"(112,)",0.7608,encoder.layers.encoder_layer_8.ln_1.weight,0.22501412,-0.2250141203403473,0,-9.885237072285625
2,"(129,)",0.7612,encoder.layers.encoder_layer_8.ln_1.weight,0.115243584,-0.1152435839176178,0,-9.885237072285625
3,"(141,)",0.7604,encoder.layers.encoder_layer_8.ln_1.weight,0.26962784,-0.2696278393268585,0,-9.885237072285625
4,"(180,)",0.7606,encoder.layers.encoder_layer_8.ln_1.weight,0.2697587,-0.2697587013244629,0,-9.885237072285625
5,"(226,)",0.7606,encoder.layers.encoder_layer_8.ln_1.weight,-0.037656717,0.037656717002391815,0,-9.885237072285625
6,"(268,)",0.7608,encoder.layers.encoder_layer_8.ln_1.weight,0.073460914,-0.07346091419458389,0,-9.885237072285625
7,"(414,)",0.7616,encoder.layers.encoder_layer_8.ln_1.weight,0.16388461,-0.16388460993766785,0,-9.885237072285625
8,"(462,)",0.7612,encoder.layers.encoder_layer_8.ln_1.weight,0.3240692,-0.32406920194625854,0,-9.885237072285625
9,"(482,)",0.7602,encoder.layers.encoder_layer_8.ln_1.weight,-0.065115586,0.06511558592319489,0,-9.885237072285625
10,"(507,)",0.7614,encoder.layers.encoder_layer_8.ln_1.weight,0.2724004,-0.2724004089832306,0,-9.885237072285625
11,"(608,)",0.7604,encoder.layers.encoder_layer_8.ln_1.weight,0.1449143,-0.14491429924964905,0,-9.885237072285625
12,"(615,)",0.7598,encoder.layers.encoder_layer_8.ln_1.weight,0.36287132,-0.36287131905555725,0,-9.885237072285625
13,"(728,)",0.761,encoder.layers.encoder_layer_8.ln_1.weight,0.16464716,-0.1646471619606018,0,-9.885237072285625
0,"(14,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.0016110041,-0.0016110041178762913,0,-9.865326473615333
1,"(34,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,-0.00824501,0.008245009928941727,0,-9.865326473615333
2,"(38,)",0.7612,encoder.layers.encoder_layer_8.ln_1.bias,0.054094378,-0.054094377905130386,0,-9.865326473615333
3,"(46,)",0.761,encoder.layers.encoder_layer_8.ln_1.bias,-0.017413754,0.017413754016160965,0,-9.865326473615333
4,"(68,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.022959884,-0.022959884256124496,0,-9.865326473615333
5,"(180,)",0.761,encoder.layers.encoder_layer_8.ln_1.bias,-0.015652584,0.01565258391201496,0,-9.865326473615333
6,"(342,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,-0.00051367446,0.000513674458488822,0,-9.865326473615333
7,"(433,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.011619005,-0.011619005352258682,0,-9.865326473615333
8,"(469,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.0062331213,-0.006233121268451214,0,-9.865326473615333
9,"(574,)",0.7612,encoder.layers.encoder_layer_8.ln_1.bias,-0.04319962,0.04319962114095688,0,-9.865326473615333
10,"(683,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.022761548,-0.022761547937989235,0,-9.865326473615333
11,"(726,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,-0.003701889,0.003701888956129551,0,-9.865326473615333
12,"(741,)",0.7608,encoder.layers.encoder_layer_8.ln_1.bias,0.00017911439,-0.00017911438771989197,0,-9.865326473615333
0,"(76, 401)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.033470448,0.03347044810652733,0,-10.147878048888945
1,"(340, 84)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,0.03664752,-0.03664752095937729,0,-10.147878048888945
2,"(500, 404)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,0.021301316,-0.02130131609737873,0,-10.147878048888945
3,"(801, 314)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.02523309,0.025233089923858643,0,-10.147878048888945
4,"(941, 477)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.0018311425,0.0018311424646526575,0,-10.147878048888945
5,"(1050, 691)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.008340278,0.008340277709066868,0,-10.147878048888945
6,"(1256, 626)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.0063905525,0.006390552502125502,0,-10.147878048888945
7,"(1364, 86)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.024992393,0.02499239332973957,0,-10.147878048888945
8,"(1667, 171)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_weight,-0.0035790023,0.0035790023393929005,0,-10.147878048888945
0,"(27,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.10022135,-0.10022135078907013,0,-9.930283804666638
1,"(270,)",0.7606,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,-0.051055755,0.05105575546622276,0,-9.930283804666638
2,"(406,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,-0.081445985,0.08144598454236984,0,-9.930283804666638
3,"(814,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.012095728,-0.01209572795778513,0,-9.930283804666638
4,"(918,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,-0.0050255125,0.0050255125388503075,0,-9.930283804666638
5,"(968,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.008223447,-0.008223447017371655,0,-9.930283804666638
6,"(1455,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,-0.0038945274,0.003894527442753315,0,-9.930283804666638
7,"(1505,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.0028035964,-0.0028035964351147413,0,-9.930283804666638
8,"(1529,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,-0.011341232,0.011341231875121593,0,-9.930283804666638
9,"(1826,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.008199513,-0.008199512958526611,0,-9.930283804666638
10,"(1837,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.0013119589,-0.0013119588838890195,0,-9.930283804666638
11,"(2006,)",0.7608,encoder.layers.encoder_layer_8.self_attention.in_proj_bias,0.003939767,-0.003939766902476549,0,-9.930283804666638
0,"(145, 585)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.00086668914,-0.0008666891371831298,0,-9.978976515499927
1,"(337, 169)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,-0.011348005,0.011348005384206772,0,-9.978976515499927
2,"(340, 753)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,-0.008163547,0.00816354714334011,0,-9.978976515499927
3,"(373, 660)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.02005031,-0.020050309598445892,0,-9.978976515499927
4,"(401, 29)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.021977581,-0.021977581083774567,0,-9.978976515499927
5,"(402, 444)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.013490778,-0.013490778394043446,0,-9.978976515499927
6,"(448, 432)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,-0.017275032,0.01727503165602684,0,-9.978976515499927
7,"(485, 511)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.0096758995,-0.009675899520516396,0,-9.978976515499927
8,"(646, 705)",0.761,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,0.07325973,-0.07325973361730576,0,-9.978976515499927
9,"(725, 379)",0.7606,encoder.layers.encoder_layer_8.self_attention.out_proj.weight,-0.041215174,0.04121517390012741,0,-9.978976515499927
0,"(81,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,-0.0017480408,0.001748040784150362,0,-9.89571944762497
1,"(114,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,-0.008039931,0.008039930835366249,0,-9.89571944762497
2,"(141,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,-0.0058277147,0.005827714689075947,0,-9.89571944762497
3,"(152,)",0.7616,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,-0.016858783,0.0168587826192379,0,-9.89571944762497
4,"(177,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,0.016175767,-0.01617576740682125,0,-9.89571944762497
5,"(402,)",0.7606,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,0.012158384,-0.01215838361531496,0,-9.89571944762497
6,"(472,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,0.0020077368,-0.002007736824452877,0,-9.89571944762497
7,"(621,)",0.7608,encoder.layers.encoder_layer_8.self_attention.out_proj.bias,0.01054279,-0.010542790405452251,0,-9.89571944762497
0,"(52,)",0.7604,encoder.layers.encoder_layer_8.ln_2.weight,0.38086367,-0.38086366653442383,0,-9.846043096000077
1,"(170,)",0.761,encoder.layers.encoder_layer_8.ln_2.weight,0.5784386,-0.5784385800361633,0,-9.846043096000077
2,"(232,)",0.7608,encoder.layers.encoder_layer_8.ln_2.weight,-0.08811578,0.08811578154563904,0,-9.846043096000077
3,"(272,)",0.7608,encoder.layers.encoder_layer_8.ln_2.weight,-0.05378618,0.053786180913448334,0,-9.846043096000077
4,"(319,)",0.7602,encoder.layers.encoder_layer_8.ln_2.weight,0.64758664,-0.6475866436958313,0,-9.846043096000077
5,"(521,)",0.76,encoder.layers.encoder_layer_8.ln_2.weight,0.5021113,-0.5021113157272339,0,-9.846043096000077
6,"(548,)",0.762,encoder.layers.encoder_layer_8.ln_2.weight,0.6798124,-0.6798123717308044,0,-9.846043096000077
7,"(567,)",0.7608,encoder.layers.encoder_layer_8.ln_2.weight,0.3980242,-0.39802420139312744,0,-9.846043096000077
8,"(585,)",0.7604,encoder.layers.encoder_layer_8.ln_2.weight,0.62332755,-0.6233275532722473,0,-9.846043096000077
9,"(593,)",0.7608,encoder.layers.encoder_layer_8.ln_2.weight,0.61473125,-0.6147312521934509,0,-9.846043096000077
10,"(698,)",0.7604,encoder.layers.encoder_layer_8.ln_2.weight,0.62096757,-0.6209675669670105,0,-9.846043096000077
11,"(708,)",0.761,encoder.layers.encoder_layer_8.ln_2.weight,0.63546854,-0.6354685425758362,0,-9.846043096000077
12,"(714,)",0.7612,encoder.layers.encoder_layer_8.ln_2.weight,0.40288326,-0.40288326144218445,0,-9.846043096000077
0,"(10,)",0.7606,encoder.layers.encoder_layer_8.ln_2.bias,0.074076295,-0.07407629489898682,0,-9.753632328799965
1,"(60,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,0.024143765,-0.02414376474916935,0,-9.753632328799965
2,"(72,)",0.761,encoder.layers.encoder_layer_8.ln_2.bias,-0.0853965,0.08539649844169617,0,-9.753632328799965
3,"(136,)",0.7606,encoder.layers.encoder_layer_8.ln_2.bias,0.09420306,-0.09420306235551834,0,-9.753632328799965
4,"(234,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,-0.009945064,0.009945063851773739,0,-9.753632328799965
5,"(274,)",0.7602,encoder.layers.encoder_layer_8.ln_2.bias,-0.111245535,0.1112455353140831,0,-9.753632328799965
6,"(282,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,0.059754465,-0.05975446477532387,0,-9.753632328799965
7,"(312,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,0.11097882,-0.11097881942987442,0,-9.753632328799965
8,"(366,)",0.7606,encoder.layers.encoder_layer_8.ln_2.bias,0.109095626,-0.10909562557935715,0,-9.753632328799965
9,"(375,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,-0.010784362,0.010784362442791462,0,-9.753632328799965
10,"(384,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,-0.008354832,0.008354832418262959,0,-9.753632328799965
11,"(392,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,-0.06996211,0.06996210664510727,0,-9.753632328799965
12,"(458,)",0.7602,encoder.layers.encoder_layer_8.ln_2.bias,-0.17814782,0.1781478226184845,0,-9.753632328799965
13,"(499,)",0.7606,encoder.layers.encoder_layer_8.ln_2.bias,0.0594873,-0.05948730185627937,0,-9.753632328799965
14,"(636,)",0.7608,encoder.layers.encoder_layer_8.ln_2.bias,-0.015649663,0.015649663284420967,0,-9.753632328799965
0,"(674, 349)",0.7608,encoder.layers.encoder_layer_8.mlp.0.weight,0.022565834,-0.02256583422422409,0,-11.675161027499598
1,"(2034, 393)",0.7608,encoder.layers.encoder_layer_8.mlp.0.weight,0.046015203,-0.04601520299911499,0,-11.675161027499598
0,"(89,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.01469852,0.014698520302772522,0,-10.068371268933333
1,"(179,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.013696139,0.013696138747036457,0,-10.068371268933333
2,"(405,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.07242915,0.07242915034294128,0,-10.068371268933333
3,"(628,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.019061768,0.019061768427491188,0,-10.068371268933333
4,"(787,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.011356292,0.0113562922924757,0,-10.068371268933333
5,"(838,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.025317177,0.025317177176475525,0,-10.068371268933333
6,"(1040,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.020245207,0.020245207473635674,0,-10.068371268933333
7,"(1783,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.014789109,0.014789109118282795,0,-10.068371268933333
8,"(1917,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.011913996,0.011913996189832687,0,-10.068371268933333
9,"(1938,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.0150028765,0.01500287652015686,0,-10.068371268933333
10,"(2562,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.057971716,0.05797171592712402,0,-10.068371268933333
11,"(2667,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.023503933,0.02350393310189247,0,-10.068371268933333
12,"(2749,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.013727151,0.013727150857448578,0,-10.068371268933333
13,"(2766,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.013668321,0.013668321073055267,0,-10.068371268933333
14,"(2948,)",0.7608,encoder.layers.encoder_layer_8.mlp.0.bias,-0.06838481,0.0683848112821579,0,-10.068371268933333
0,"(162, 1466)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.012634358,0.012634358368813992,0,-10.554768048400001
1,"(206, 949)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,0.0023304059,-0.0023304058704525232,0,-10.554768048400001
2,"(290, 2043)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,0.009278147,-0.009278146550059319,0,-10.554768048400001
3,"(306, 1407)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.019383421,0.019383421167731285,0,-10.554768048400001
4,"(332, 2053)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.016388116,0.016388116404414177,0,-10.554768048400001
5,"(581, 1290)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.022652904,0.02265290357172489,0,-10.554768048400001
6,"(605, 783)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,0.007302198,-0.007302198093384504,0,-10.554768048400001
7,"(630, 2305)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.035684418,0.03568441793322563,0,-10.554768048400001
8,"(741, 1169)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,0.0018143284,-0.0018143283668905497,0,-10.554768048400001
9,"(767, 1884)",0.7608,encoder.layers.encoder_layer_8.mlp.3.weight,-0.031770296,0.03177029639482498,0,-10.554768048400001
0,"(91,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,-0.013787602,0.013787602074444294,0,-10.055015773222193
1,"(110,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,0.00022848738,-0.00022848737717140466,0,-10.055015773222193
2,"(151,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,0.0010145416,-0.0010145416017621756,0,-10.055015773222193
3,"(320,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,-0.037510965,0.03751096501946449,0,-10.055015773222193
4,"(379,)",0.761,encoder.layers.encoder_layer_8.mlp.3.bias,0.0067716283,-0.006771628279238939,0,-10.055015773222193
5,"(446,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,0.0034120395,-0.0034120394848287106,0,-10.055015773222193
6,"(669,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,0.005491881,-0.005491881165653467,0,-10.055015773222193
7,"(681,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,0.00084197987,-0.000841979868710041,0,-10.055015773222193
8,"(727,)",0.7608,encoder.layers.encoder_layer_8.mlp.3.bias,-0.0020937768,0.0020937768276780844,0,-10.055015773222193
0,"(43,)",0.7606,encoder.layers.encoder_layer_9.ln_1.weight,0.30046436,-0.30046436190605164,0,-9.946478782454506
1,"(264,)",0.7604,encoder.layers.encoder_layer_9.ln_1.weight,0.25926793,-0.2592679262161255,0,-9.946478782454506
2,"(275,)",0.7602,encoder.layers.encoder_layer_9.ln_1.weight,0.27593544,-0.27593544125556946,0,-9.946478782454506
3,"(425,)",0.7622,encoder.layers.encoder_layer_9.ln_1.weight,0.2943118,-0.2943117916584015,0,-9.946478782454506
4,"(429,)",0.7606,encoder.layers.encoder_layer_9.ln_1.weight,0.119246095,-0.11924609541893005,0,-9.946478782454506
5,"(444,)",0.7606,encoder.layers.encoder_layer_9.ln_1.weight,0.22864339,-0.22864338755607605,0,-9.946478782454506
6,"(467,)",0.7606,encoder.layers.encoder_layer_9.ln_1.weight,0.17197543,-0.17197543382644653,0,-9.946478782454506
7,"(470,)",0.7604,encoder.layers.encoder_layer_9.ln_1.weight,0.131824,-0.13182400166988373,0,-9.946478782454506
8,"(652,)",0.7598,encoder.layers.encoder_layer_9.ln_1.weight,0.33546096,-0.33546096086502075,0,-9.946478782454506
9,"(670,)",0.7614,encoder.layers.encoder_layer_9.ln_1.weight,0.15926838,-0.15926837921142578,0,-9.946478782454506
10,"(724,)",0.7604,encoder.layers.encoder_layer_9.ln_1.weight,0.29727396,-0.2972739636898041,0,-9.946478782454506
0,"(110,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.0046853735,0.0046853735111653805,0,-9.928261656470568
1,"(144,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,0.0021776122,-0.002177612157538533,0,-9.928261656470568
2,"(238,)",0.7606,encoder.layers.encoder_layer_9.ln_1.bias,-0.012763692,0.012763692066073418,0,-9.928261656470568
3,"(273,)",0.7606,encoder.layers.encoder_layer_9.ln_1.bias,0.014963646,-0.014963646419346333,0,-9.928261656470568
4,"(281,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,0.017165504,-0.01716550439596176,0,-9.928261656470568
5,"(315,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.0019798619,0.0019798618741333485,0,-9.928261656470568
6,"(322,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.012414142,0.012414141558110714,0,-9.928261656470568
7,"(381,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,0.0028203104,-0.002820310415700078,0,-9.928261656470568
8,"(396,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.02067817,0.020678170025348663,0,-9.928261656470568
9,"(456,)",0.761,encoder.layers.encoder_layer_9.ln_1.bias,-0.020181099,0.020181098952889442,0,-9.928261656470568
10,"(504,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,0.00011590302,-0.00011590302165132016,0,-9.928261656470568
11,"(520,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.0005971125,0.0005971125210635364,0,-9.928261656470568
12,"(593,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,0.01386692,-0.01386692002415657,0,-9.928261656470568
13,"(621,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.00082887965,0.0008288796525448561,0,-9.928261656470568
14,"(650,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.003836302,0.00383630208671093,0,-9.928261656470568
15,"(657,)",0.7608,encoder.layers.encoder_layer_9.ln_1.bias,-0.0012339598,0.0012339598033577204,0,-9.928261656470568
