tensor_location,criterion_score,layer_name,value_before,value_after,bit_i,baseline_score,accuracy_drop,activation
"(4, 0, 2, 2)",0.95,conv2.weight,-0.16915514,0.16915513575077057,0,0.95,0.0,leakyrelu
"(4, 1, 0, 0)",0.94,conv2.weight,0.12873352,-0.12873351573944092,0,0.95,0.010000000000000009,leakyrelu
"(4, 1, 0, 1)",0.95,conv2.weight,0.069000304,-0.06900030374526978,0,0.95,0.0,leakyrelu
"(4, 1, 0, 2)",0.95,conv2.weight,0.013177922,-0.013177921995520592,0,0.95,0.0,leakyrelu
"(4, 1, 1, 0)",0.95,conv2.weight,-0.16407727,0.1640772670507431,0,0.95,0.0,leakyrelu
"(4, 1, 1, 1)",0.93,conv2.weight,0.09150679,-0.09150678664445877,0,0.95,0.019999999999999907,leakyrelu
"(4, 1, 1, 2)",0.95,conv2.weight,-0.099817395,0.09981739521026611,0,0.95,0.0,leakyrelu
"(4, 1, 2, 0)",0.95,conv2.weight,-0.29696184,0.29696184396743774,0,0.95,0.0,leakyrelu
"(4, 1, 2, 1)",0.95,conv2.weight,-0.09032264,0.09032264351844788,0,0.95,0.0,leakyrelu
"(4, 1, 2, 2)",0.93,conv2.weight,0.14094613,-0.1409461349248886,0,0.95,0.019999999999999907,leakyrelu
"(4, 2, 0, 0)",0.95,conv2.weight,0.119846106,-0.11984610557556152,0,0.95,0.0,leakyrelu
"(4, 2, 0, 1)",0.94,conv2.weight,0.1469158,-0.14691579341888428,0,0.95,0.010000000000000009,leakyrelu
"(4, 2, 0, 2)",0.94,conv2.weight,0.23382246,-0.23382246494293213,0,0.95,0.010000000000000009,leakyrelu
"(4, 2, 1, 0)",0.94,conv2.weight,0.16284776,-0.16284775733947754,0,0.95,0.010000000000000009,leakyrelu
"(4, 2, 1, 1)",0.93,conv2.weight,0.14830229,-0.14830228686332703,0,0.95,0.019999999999999907,leakyrelu
"(4, 2, 1, 2)",0.95,conv2.weight,0.038295954,-0.03829595446586609,0,0.95,0.0,leakyrelu
"(4, 2, 2, 0)",0.95,conv2.weight,0.045046523,-0.045046523213386536,0,0.95,0.0,leakyrelu
"(4, 2, 2, 1)",0.93,conv2.weight,0.19440022,-0.19440022110939026,0,0.95,0.019999999999999907,leakyrelu
"(4, 2, 2, 2)",0.95,conv2.weight,0.019188143,-0.01918814331293106,0,0.95,0.0,leakyrelu
"(4, 3, 0, 0)",0.95,conv2.weight,0.068443045,-0.06844304502010345,0,0.95,0.0,leakyrelu
"(4, 3, 0, 1)",0.93,conv2.weight,0.19272819,-0.192728191614151,0,0.95,0.019999999999999907,leakyrelu
"(4, 3, 0, 2)",0.95,conv2.weight,-0.08307127,0.083071269094944,0,0.95,0.0,leakyrelu
"(4, 3, 1, 0)",0.95,conv2.weight,-0.10556721,0.10556720942258835,0,0.95,0.0,leakyrelu
"(4, 3, 1, 1)",0.93,conv2.weight,0.2482138,-0.24821379780769348,0,0.95,0.019999999999999907,leakyrelu
"(4, 3, 1, 2)",0.93,conv2.weight,0.25056103,-0.25056102871894836,0,0.95,0.019999999999999907,leakyrelu
"(4, 3, 2, 0)",0.95,conv2.weight,-0.20513828,0.20513828098773956,0,0.95,0.0,leakyrelu
"(4, 3, 2, 1)",0.94,conv2.weight,-0.22744991,0.2274499088525772,0,0.95,0.010000000000000009,leakyrelu
"(4, 3, 2, 2)",0.94,conv2.weight,-0.12370903,0.12370903044939041,0,0.95,0.010000000000000009,leakyrelu
"(5, 0, 0, 0)",0.95,conv2.weight,-0.14771183,0.1477118283510208,0,0.95,0.0,leakyrelu
"(5, 0, 0, 1)",0.95,conv2.weight,-0.051679637,0.05167963728308678,0,0.95,0.0,leakyrelu
"(5, 0, 0, 2)",0.95,conv2.weight,0.3128781,-0.3128781020641327,0,0.95,0.0,leakyrelu
"(5, 0, 1, 0)",0.95,conv2.weight,-0.013591663,0.013591662980616093,0,0.95,0.0,leakyrelu
"(5, 0, 1, 1)",0.95,conv2.weight,-0.17049597,0.17049597203731537,0,0.95,0.0,leakyrelu
"(5, 0, 1, 2)",0.95,conv2.weight,0.3234098,-0.3234097957611084,0,0.95,0.0,leakyrelu
"(5, 0, 2, 0)",0.95,conv2.weight,-0.057466034,0.05746603384613991,0,0.95,0.0,leakyrelu
"(5, 0, 2, 1)",0.95,conv2.weight,-0.19653112,0.19653111696243286,0,0.95,0.0,leakyrelu
"(5, 0, 2, 2)",0.95,conv2.weight,0.20746663,-0.20746663212776184,0,0.95,0.0,leakyrelu
"(5, 1, 0, 0)",0.95,conv2.weight,0.2937278,-0.2937277853488922,0,0.95,0.0,leakyrelu
"(5, 1, 0, 1)",0.94,conv2.weight,-0.10427733,0.10427732765674591,0,0.95,0.010000000000000009,leakyrelu
